p_milk_dairy, p_wheat, p_eggs, p_legumes_soy, p_seafood, p_nuts, p_unknown_allergy, p_one_allergy, p_two_allergy,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.451143,0.637486,0.237938,0.145979,0.149849,0.131741,0.111242,0.536622,0.21323,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.443481,0.69458,0.250956,0.177352,0.116846,0.11371,0.139079,0.497968,0.255542,
0.465155,0.661006,0.232924,0.181244,0.13826,0.0932165,0.172138,0.491471,0.229116,
0.482971,0.660315,0.242468,0.171456,0.174317,0.0632163,0.153581,0.451194,0.244648,
0.461337,0.651508,0.2371,0.166847,0.174919,0.057506,0.131704,0.448554,0.218682,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.471066,0.669357,0.233181,0.165433,0.150255,0.0822347,0.104359,0.496755,0.189777,
0.471247,0.63471,0.258491,0.194623,0.110338,0.0842366,0.104461,0.46571,0.18907,
0.471247,0.63471,0.258491,0.194623,0.110338,0.0842366,0.104461,0.46571,0.18907,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.463932,0.642765,0.261105,0.194727,0.106914,0.102881,0.104421,0.463472,0.170331,
0.463932,0.642765,0.261105,0.194727,0.106914,0.102881,0.104421,0.463472,0.170331,
0.477744,0.675443,0.264553,0.194292,0.114613,0.134179,0.122482,0.4637,0.183853,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.483199,0.648694,0.273666,0.180561,0.0902556,0.139606,0.158266,0.461485,0.209195,
0.454847,0.636032,0.273996,0.183747,0.0995046,0.155659,0.151476,0.453439,0.225003,
0.423522,0.62618,0.268034,0.186919,0.098996,0.152297,0.160508,0.462647,0.281,
0.410343,0.635809,0.295426,0.186471,0.0978599,0.162319,0.156344,0.464584,0.266406,
0.396929,0.650293,0.268963,0.196134,0.107891,0.174434,0.147672,0.457613,0.26179,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.440675,0.635266,0.226733,0.212222,0.104598,0.143807,0.126113,0.453009,0.264465,
0.440675,0.635266,0.226733,0.212222,0.104598,0.143807,0.126113,0.453009,0.264465,
0.422106,0.657097,0.241984,0.200057,0.118228,0.136085,0.136735,0.42179,0.214559,
0.370903,0.650847,0.235875,0.17313,0.138975,0.13276,0.128616,0.430062,0.213334,
0.386558,0.659742,0.256385,0.194593,0.158118,0.138845,0.162461,0.446649,0.233185,
0.381656,0.664952,0.23878,0.180539,0.155254,0.12938,0.153709,0.436106,0.287579,
0.425475,0.653925,0.261696,0.219292,0.17005,0.135463,0.136575,0.441112,0.256254,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.438866,0.655936,0.280213,0.212713,0.157235,0.0854145,0.14195,0.458905,0.318068,
0.438866,0.655936,0.280213,0.212713,0.157235,0.0854145,0.14195,0.458905,0.318068,
0.442199,0.645506,0.287855,0.224173,0.173272,0.0916905,0.136774,0.47466,0.296757,
0.445617,0.645156,0.288592,0.231235,0.16022,0.111312,0.146828,0.521843,0.280654,
0.445617,0.645156,0.288592,0.231235,0.16022,0.111312,0.146828,0.521843,0.280654,
0.445617,0.645156,0.288592,0.231235,0.16022,0.111312,0.146828,0.521843,0.280654,
0.446017,0.63987,0.290452,0.193287,0.174553,0.111511,0.139354,0.52292,0.287314,
0.467003,0.623004,0.288319,0.189092,0.134706,0.135417,0.151557,0.527362,0.286086,
0.467003,0.623004,0.288319,0.189092,0.134706,0.135417,0.151557,0.527362,0.286086,
0.452644,0.63706,0.241937,0.172365,0.143112,0.13323,0.164025,0.555846,0.276384,
0.452644,0.63706,0.241937,0.172365,0.143112,0.13323,0.164025,0.555846,0.276384,
0.420893,0.613321,0.217997,0.162515,0.138506,0.108054,0.176125,0.568597,0.276938,
0.420893,0.613321,0.217997,0.162515,0.138506,0.108054,0.176125,0.568597,0.276938,
0.454496,0.613919,0.210205,0.153991,0.123702,0.0953164,0.178958,0.552745,0.261607,
0.454496,0.613919,0.210205,0.153991,0.123702,0.0953164,0.178958,0.552745,0.261607,
0.425913,0.615372,0.213182,0.151093,0.152435,0.0983624,0.163342,0.539654,0.245499,
0.430545,0.607778,0.216902,0.135179,0.126722,0.111205,0.145836,0.549528,0.220852,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.455197,0.605618,0.216719,0.146109,0.12071,0.111361,0.151031,0.511825,0.224866,
0.442967,0.575604,0.216234,0.132943,0.1066,0.115044,0.148691,0.499649,0.241807,
0.442967,0.575604,0.216234,0.132943,0.1066,0.115044,0.148691,0.499649,0.241807,
0.456501,0.572655,0.256454,0.133793,0.112123,0.109221,0.107991,0.503696,0.21753,
0.456501,0.572655,0.256454,0.133793,0.112123,0.109221,0.107991,0.503696,0.21753,
0.463042,0.580035,0.245586,0.157703,0.13566,0.0896776,0.128609,0.498269,0.205924,
0.449951,0.588317,0.249405,0.133907,0.147706,0.106381,0.127599,0.532371,0.247321,
0.475904,0.55969,0.259757,0.125835,0.144549,0.117423,0.135856,0.538161,0.233147,
0.496846,0.598962,0.269315,0.115084,0.111833,0.111337,0.138209,0.54322,0.208338,
0.49895,0.640647,0.282123,0.101997,0.105998,0.0934353,0.140492,0.542982,0.24671,
0.49895,0.640647,0.282123,0.101997,0.105998,0.0934353,0.140492,0.542982,0.24671,
0.49895,0.640647,0.282123,0.101997,0.105998,0.0934353,0.140492,0.542982,0.24671,
0.466225,0.635214,0.280149,0.0888722,0.107505,0.0882599,0.140748,0.5278,0.244799,
0.493403,0.664014,0.271988,0.110067,0.11637,0.0926402,0.158831,0.480472,0.261063,
0.441158,0.701859,0.254668,0.101106,0.131543,0.117752,0.156495,0.477149,0.266902,
0.463294,0.696345,0.266264,0.139641,0.127985,0.111861,0.130545,0.508194,0.276552,
0.463294,0.696345,0.266264,0.139641,0.127985,0.111861,0.130545,0.508194,0.276552,
0.479431,0.646952,0.250761,0.139218,0.119586,0.112042,0.118708,0.503882,0.285859,
0.475472,0.63808,0.261849,0.115873,0.138657,0.0923916,0.109429,0.513831,0.261608,
0.453605,0.627475,0.23736,0.117409,0.136424,0.0816126,0.102543,0.559286,0.259705,
0.45087,0.619139,0.204289,0.123638,0.15429,0.0921048,0.117169,0.542285,0.278154,
0.45087,0.619139,0.204289,0.123638,0.15429,0.0921048,0.117169,0.542285,0.278154,
0.474491,0.612195,0.22527,0.112956,0.157642,0.0877339,0.128754,0.552096,0.267079,
0.474491,0.612195,0.22527,0.112956,0.157642,0.0877339,0.128754,0.552096,0.267079,
0.462993,0.609226,0.254015,0.10714,0.119602,0.0837257,0.124946,0.504072,0.292038,
0.462993,0.609226,0.254015,0.10714,0.119602,0.0837257,0.124946,0.504072,0.292038,
0.458479,0.621286,0.2368,0.107569,0.0967405,0.0850321,0.154657,0.51574,0.312061,
0.458479,0.621286,0.2368,0.107569,0.0967405,0.0850321,0.154657,0.51574,0.312061,
0.482113,0.656946,0.253456,0.0894909,0.0985148,0.062675,0.156177,0.503553,0.301491,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.453816,0.667536,0.265363,0.112185,0.10028,0.0741168,0.173783,0.493368,0.309239,
0.422298,0.666521,0.239884,0.123363,0.0777145,0.0705307,0.172593,0.516134,0.30174,
0.444674,0.653547,0.253696,0.107975,0.10065,0.063211,0.178741,0.507958,0.299464,
0.444674,0.653547,0.253696,0.107975,0.10065,0.063211,0.178741,0.507958,0.299464,
0.444674,0.653547,0.253696,0.107975,0.10065,0.063211,0.178741,0.507958,0.299464,
0.431799,0.676936,0.260038,0.122059,0.117981,0.0821556,0.192203,0.504484,0.278941,
0.431799,0.676936,0.260038,0.122059,0.117981,0.0821556,0.192203,0.504484,0.278941,
0.449327,0.660214,0.234749,0.11824,0.136823,0.0913923,0.165825,0.523119,0.264159,
0.449327,0.660214,0.234749,0.11824,0.136823,0.0913923,0.165825,0.523119,0.264159,
0.449327,0.660214,0.234749,0.11824,0.136823,0.0913923,0.165825,0.523119,0.264159,
0.449327,0.660214,0.234749,0.11824,0.136823,0.0913923,0.165825,0.523119,0.264159,
0.463551,0.672286,0.260725,0.125829,0.123318,0.102132,0.1614,0.488251,0.28699,
0.473302,0.670434,0.258689,0.12485,0.130874,0.0917401,0.188086,0.474574,0.288164,
0.473302,0.670434,0.258689,0.12485,0.130874,0.0917401,0.188086,0.474574,0.288164,
0.473302,0.670434,0.258689,0.12485,0.130874,0.0917401,0.188086,0.474574,0.288164,
0.498723,0.666552,0.25403,0.116255,0.107473,0.0760888,0.18561,0.485915,0.286535,
0.498723,0.666552,0.25403,0.116255,0.107473,0.0760888,0.18561,0.485915,0.286535,
0.498723,0.666552,0.25403,0.116255,0.107473,0.0760888,0.18561,0.485915,0.286535,
0.47293,0.646433,0.259639,0.127178,0.0941174,0.081323,0.167649,0.494736,0.271527,
0.465845,0.643254,0.274939,0.150801,0.0963568,0.0894973,0.159623,0.493879,0.268628,
0.505214,0.621103,0.243943,0.16367,0.0939536,0.0975895,0.173983,0.450499,0.271421,
0.505214,0.621103,0.243943,0.16367,0.0939536,0.0975895,0.173983,0.450499,0.271421,
0.484677,0.666306,0.262877,0.152945,0.0946367,0.099629,0.187056,0.458401,0.281289,
0.445808,0.651031,0.229548,0.159775,0.0894689,0.100327,0.176469,0.503434,0.31734,
0.445808,0.651031,0.229548,0.159775,0.0894689,0.100327,0.176469,0.503434,0.31734,
0.392276,0.652275,0.240127,0.170931,0.106368,0.0998785,0.160303,0.54133,0.301059,
0.382306,0.653162,0.245288,0.184067,0.12199,0.107273,0.128133,0.575866,0.299838,
0.385168,0.648163,0.263834,0.181275,0.142588,0.102068,0.129977,0.571965,0.30861,
0.385168,0.648163,0.263834,0.181275,0.142588,0.102068,0.129977,0.571965,0.30861,
0.412227,0.668091,0.260802,0.173257,0.157584,0.101803,0.123554,0.580038,0.327453,
0.412227,0.668091,0.260802,0.173257,0.157584,0.101803,0.123554,0.580038,0.327453,
0.412227,0.668091,0.260802,0.173257,0.157584,0.101803,0.123554,0.580038,0.327453,
0.412227,0.668091,0.260802,0.173257,0.157584,0.101803,0.123554,0.580038,0.327453,
0.412227,0.668091,0.260802,0.173257,0.157584,0.101803,0.123554,0.580038,0.327453,
0.423464,0.694797,0.264106,0.148929,0.162181,0.0988389,0.137448,0.585377,0.312551,
0.423464,0.694797,0.264106,0.148929,0.162181,0.0988389,0.137448,0.585377,0.312551,
0.423464,0.694797,0.264106,0.148929,0.162181,0.0988389,0.137448,0.585377,0.312551,
0.437254,0.703755,0.272916,0.143055,0.151779,0.125757,0.143341,0.591336,0.287886,
0.43833,0.709206,0.288162,0.135979,0.171606,0.137402,0.14717,0.586354,0.247245,
0.43833,0.709206,0.288162,0.135979,0.171606,0.137402,0.14717,0.586354,0.247245,
0.43833,0.709206,0.288162,0.135979,0.171606,0.137402,0.14717,0.586354,0.247245,
0.416148,0.718016,0.264884,0.133497,0.169299,0.134787,0.1415,0.621695,0.24966,
0.394583,0.70146,0.226717,0.149202,0.157594,0.116247,0.14175,0.641779,0.252568,
0.417993,0.72965,0.233544,0.154502,0.139928,0.12446,0.161723,0.647773,0.241522,
0.402386,0.758417,0.274066,0.164142,0.130075,0.114445,0.179229,0.620115,0.237965,
0.403788,0.744176,0.3005,0.158329,0.131886,0.110172,0.175548,0.634565,0.247253,
0.403788,0.744176,0.3005,0.158329,0.131886,0.110172,0.175548,0.634565,0.247253,
0.403788,0.744176,0.3005,0.158329,0.131886,0.110172,0.175548,0.634565,0.247253,
0.397779,0.763851,0.278782,0.139464,0.123446,0.0988094,0.159115,0.671522,0.260985,
0.383399,0.752755,0.253276,0.127532,0.129343,0.0955083,0.123428,0.684887,0.264614,
0.383399,0.752755,0.253276,0.127532,0.129343,0.0955083,0.123428,0.684887,0.264614,
0.354185,0.715322,0.269956,0.152466,0.158142,0.0868244,0.112525,0.671729,0.275721,
0.370246,0.72168,0.254957,0.136107,0.175575,0.0806743,0.125318,0.672239,0.281678,
0.366489,0.709443,0.260732,0.144712,0.153468,0.100989,0.135284,0.642051,0.290127,
0.392953,0.683325,0.260447,0.133775,0.132897,0.107137,0.115581,0.626867,0.25803,
0.436442,0.710283,0.252218,0.122447,0.133384,0.128476,0.105525,0.591015,0.2588,
0.454239,0.667345,0.270403,0.122877,0.136367,0.123463,0.116224,0.611069,0.224117,
0.428876,0.67437,0.299467,0.113075,0.138257,0.125521,0.118571,0.588457,0.238373,
0.428876,0.67437,0.299467,0.113075,0.138257,0.125521,0.118571,0.588457,0.238373,
0.451862,0.661096,0.27837,0.130199,0.13584,0.126534,0.121535,0.605091,0.263797,
0.451862,0.661096,0.27837,0.130199,0.13584,0.126534,0.121535,0.605091,0.263797,
0.432013,0.70267,0.262865,0.147073,0.160613,0.105147,0.131289,0.567595,0.252682,
0.43402,0.690589,0.238657,0.146847,0.127988,0.111503,0.142304,0.588943,0.244909,
0.449171,0.691289,0.21913,0.148946,0.154365,0.0874713,0.155489,0.58644,0.264428,
0.454917,0.677291,0.22484,0.130923,0.148923,0.0697082,0.160709,0.559364,0.245427,
0.454917,0.677291,0.22484,0.130923,0.148923,0.0697082,0.160709,0.559364,0.245427,
0.490521,0.638137,0.246995,0.123322,0.12865,0.0701491,0.148501,0.572146,0.231014,
0.472945,0.670601,0.22749,0.125716,0.11575,0.0545019,0.136139,0.56103,0.255102,
0.4577,0.678979,0.226191,0.132216,0.120524,0.072519,0.151267,0.538435,0.234412,
0.4577,0.678979,0.226191,0.132216,0.120524,0.072519,0.151267,0.538435,0.234412,
0.4577,0.678979,0.226191,0.132216,0.120524,0.072519,0.151267,0.538435,0.234412,
0.4577,0.678979,0.226191,0.132216,0.120524,0.072519,0.151267,0.538435,0.234412,
0.456335,0.678085,0.233817,0.149104,0.124605,0.0818831,0.160297,0.533891,0.231362,
0.456335,0.678085,0.233817,0.149104,0.124605,0.0818831,0.160297,0.533891,0.231362,
0.456335,0.678085,0.233817,0.149104,0.124605,0.0818831,0.160297,0.533891,0.231362,
0.456335,0.678085,0.233817,0.149104,0.124605,0.0818831,0.160297,0.533891,0.231362,
0.452626,0.672832,0.24589,0.146254,0.129398,0.102467,0.148815,0.49382,0.249989,
0.452626,0.672832,0.24589,0.146254,0.129398,0.102467,0.148815,0.49382,0.249989,
0.438053,0.657856,0.238602,0.138942,0.128361,0.0953432,0.148876,0.510219,0.285774,
0.429374,0.633209,0.214242,0.17049,0.130467,0.0861973,0.152233,0.508485,0.243446,
0.416186,0.637196,0.21029,0.167737,0.125299,0.0798857,0.15505,0.496648,0.25487,
0.429376,0.60697,0.219043,0.189438,0.141595,0.0816479,0.161858,0.484602,0.248364,
0.431886,0.620735,0.210344,0.187802,0.137008,0.0846725,0.140972,0.509973,0.28162,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.460396,0.609643,0.21805,0.172692,0.146797,0.0730838,0.164877,0.512521,0.292181,
0.446665,0.623562,0.215846,0.152094,0.149128,0.0539039,0.140656,0.507568,0.284571,
0.441729,0.634995,0.250295,0.16192,0.16549,0.0667051,0.124167,0.533796,0.300461,
0.441729,0.634995,0.250295,0.16192,0.16549,0.0667051,0.124167,0.533796,0.300461,
0.441729,0.634995,0.250295,0.16192,0.16549,0.0667051,0.124167,0.533796,0.300461,
0.463715,0.602534,0.276974,0.171883,0.170401,0.0799714,0.105152,0.515163,0.282708,
0.473041,0.603278,0.307251,0.15564,0.165842,0.081397,0.102588,0.497109,0.276072,
0.473041,0.603278,0.307251,0.15564,0.165842,0.081397,0.102588,0.497109,0.276072,
0.469208,0.600125,0.277955,0.154803,0.18036,0.0803022,0.0939242,0.511451,0.249103,
0.469208,0.600125,0.277955,0.154803,0.18036,0.0803022,0.0939242,0.511451,0.249103,
0.469208,0.600125,0.277955,0.154803,0.18036,0.0803022,0.0939242,0.511451,0.249103,
0.487548,0.581626,0.309502,0.133221,0.191506,0.0800337,0.0951926,0.485857,0.267593,
0.508733,0.591396,0.285807,0.132073,0.15593,0.0934281,0.0800308,0.487556,0.231507,
0.463046,0.610714,0.297196,0.139832,0.181082,0.0765658,0.0800256,0.481216,0.216762,
0.453635,0.617944,0.227351,0.117543,0.189621,0.0836377,0.0913744,0.458197,0.186763,
0.453635,0.617944,0.227351,0.117543,0.189621,0.0836377,0.0913744,0.458197,0.186763,
0.447449,0.646196,0.2168,0.123715,0.196946,0.098913,0.0982157,0.429553,0.194468,
0.427876,0.654947,0.186506,0.120055,0.202601,0.082517,0.110478,0.479516,0.198597,
0.427876,0.654947,0.186506,0.120055,0.202601,0.082517,0.110478,0.479516,0.198597,
0.427876,0.654947,0.186506,0.120055,0.202601,0.082517,0.110478,0.479516,0.198597,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.442841,0.6741,0.207149,0.1022,0.178164,0.0877211,0.103073,0.474464,0.198297,
0.430186,0.65994,0.198381,0.108605,0.15664,0.102337,0.125949,0.455205,0.197348,
0.429114,0.656307,0.197986,0.125271,0.154844,0.0884576,0.1281,0.45284,0.169515,
0.429114,0.656307,0.197986,0.125271,0.154844,0.0884576,0.1281,0.45284,0.169515,
0.425181,0.640073,0.181019,0.116961,0.148524,0.0938933,0.145826,0.457746,0.174852,
0.425181,0.640073,0.181019,0.116961,0.148524,0.0938933,0.145826,0.457746,0.174852,
0.420425,0.644007,0.179654,0.125087,0.148264,0.106858,0.130119,0.483518,0.152901,
0.420425,0.644007,0.179654,0.125087,0.148264,0.106858,0.130119,0.483518,0.152901,
0.420425,0.644007,0.179654,0.125087,0.148264,0.106858,0.130119,0.483518,0.152901,
0.420425,0.644007,0.179654,0.125087,0.148264,0.106858,0.130119,0.483518,0.152901,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.444989,0.629219,0.186945,0.133692,0.183477,0.104608,0.128397,0.482372,0.147696,
0.438611,0.634342,0.171846,0.150824,0.171004,0.0933573,0.13104,0.472801,0.161589,
0.438611,0.634342,0.171846,0.150824,0.171004,0.0933573,0.13104,0.472801,0.161589,
0.438611,0.634342,0.171846,0.150824,0.171004,0.0933573,0.13104,0.472801,0.161589,
0.407245,0.649788,0.204381,0.140168,0.166318,0.0806095,0.11243,0.4706,0.196209,
0.409194,0.633944,0.204455,0.106814,0.179247,0.101912,0.128125,0.503721,0.21848,
0.393653,0.642948,0.234706,0.110187,0.182548,0.0990101,0.124259,0.514758,0.208344,
0.393653,0.642948,0.234706,0.110187,0.182548,0.0990101,0.124259,0.514758,0.208344,
0.396304,0.635766,0.239028,0.11405,0.187984,0.0743606,0.128872,0.505284,0.207661,
0.412974,0.658856,0.23319,0.156241,0.206072,0.0543219,0.099017,0.505941,0.20964,
0.412974,0.658856,0.23319,0.156241,0.206072,0.0543219,0.099017,0.505941,0.20964,
0.412974,0.658856,0.23319,0.156241,0.206072,0.0543219,0.099017,0.505941,0.20964,
0.411531,0.672803,0.217116,0.156013,0.189685,0.0780538,0.101848,0.489941,0.172668,
0.450851,0.702955,0.222602,0.164664,0.193708,0.0836768,0.0878668,0.486286,0.194618,
0.450851,0.702955,0.222602,0.164664,0.193708,0.0836768,0.0878668,0.486286,0.194618,
0.450851,0.702955,0.222602,0.164664,0.193708,0.0836768,0.0878668,0.486286,0.194618,
0.420336,0.683191,0.248381,0.166785,0.207209,0.0928431,0.104979,0.510043,0.184945,
0.426598,0.668862,0.250933,0.153727,0.216352,0.0750302,0.10871,0.498886,0.203919,
0.426598,0.668862,0.250933,0.153727,0.216352,0.0750302,0.10871,0.498886,0.203919,
0.426598,0.668862,0.250933,0.153727,0.216352,0.0750302,0.10871,0.498886,0.203919,
0.426598,0.668862,0.250933,0.153727,0.216352,0.0750302,0.10871,0.498886,0.203919,
0.426598,0.668862,0.250933,0.153727,0.216352,0.0750302,0.10871,0.498886,0.203919,
0.4225,0.690739,0.235419,0.137139,0.199011,0.071269,0.100115,0.512639,0.208518,
0.440785,0.675168,0.241718,0.128078,0.203026,0.0749476,0.103939,0.524777,0.186851,
0.440785,0.675168,0.241718,0.128078,0.203026,0.0749476,0.103939,0.524777,0.186851,
0.440785,0.675168,0.241718,0.128078,0.203026,0.0749476,0.103939,0.524777,0.186851,
0.394669,0.649038,0.24051,0.144648,0.183127,0.0551056,0.10386,0.51797,0.203832,
0.394669,0.649038,0.24051,0.144648,0.183127,0.0551056,0.10386,0.51797,0.203832,
0.387514,0.626609,0.217237,0.152333,0.155109,0.0585197,0.11388,0.5394,0.213301,
0.410102,0.648259,0.211893,0.159068,0.150004,0.0726378,0.122204,0.517897,0.232122,
0.446999,0.677393,0.187135,0.150862,0.128024,0.0708879,0.115075,0.506169,0.209522,
0.446999,0.677393,0.187135,0.150862,0.128024,0.0708879,0.115075,0.506169,0.209522,
0.45141,0.626445,0.169866,0.129813,0.105639,0.0620551,0.121206,0.500722,0.258142,
0.45141,0.626445,0.169866,0.129813,0.105639,0.0620551,0.121206,0.500722,0.258142,
0.45141,0.626445,0.169866,0.129813,0.105639,0.0620551,0.121206,0.500722,0.258142,
0.463174,0.628906,0.161225,0.136933,0.117356,0.0882465,0.124692,0.507171,0.253329,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.46416,0.645734,0.182462,0.139996,0.105198,0.0963647,0.135008,0.496299,0.231901,
0.454624,0.636263,0.203309,0.126291,0.109494,0.107238,0.150094,0.514259,0.218851,
0.461914,0.616165,0.22625,0.141371,0.0969829,0.121814,0.1308,0.536137,0.227551,
0.474399,0.600074,0.237041,0.14489,0.0828038,0.113369,0.135741,0.536429,0.239534,
0.456055,0.626177,0.221667,0.159967,0.0869934,0.0834317,0.150012,0.526931,0.257579,
0.502502,0.642885,0.242751,0.145728,0.126044,0.0716863,0.134285,0.52207,0.250325,
0.510644,0.637702,0.252352,0.141611,0.152107,0.0693191,0.131551,0.505304,0.26227,
0.510644,0.637702,0.252352,0.141611,0.152107,0.0693191,0.131551,0.505304,0.26227,
0.510644,0.637702,0.252352,0.141611,0.152107,0.0693191,0.131551,0.505304,0.26227,
0.510644,0.637702,0.252352,0.141611,0.152107,0.0693191,0.131551,0.505304,0.26227,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
